ccode,year,cap,majpow,imports,exports,polity
 225,1998,0.001747,0,80268.40000000,78843.30000000,  10
 230,1998,0.011469,0,130074.00000000,107379.00000000,  10
 232,1998,0.000002,0,-9.00000000,-9.00000000, -99
 235,1998,0.002212,0,36911.50000000,24179.30000000,  10
 255,1998,0.031471,1,463267.00000000,540724.00000000,  10
 290,1998,0.008693,0,47053.80000000,28243.80000000,   9
 305,1998,0.002885,0,66974.60000000,61425.20000000,  10
 310,1998,0.001912,0,25727.00000000,23005.50000000,  10
 316,1998,0.003240,0,31777.40000000,26419.80000000,  10
 317,1998,0.001681,0,14380.40000000,10720.30000000,   9
 325,1998,0.021163,0,215957.00000000,242616.00000000,  10
 331,1998,0.000003,0,-9.00000000,-9.00000000, -99
 338,1998,0.000034,0,3722.58000000,1844.71000000, -99
 339,1998,0.000315,0,794.65000000,206.49000000,   5
 343,1998,0.000284,0,1914.89000000,1310.60000000,   6
 344,1998,0.001038,0,8326.85000000,4556.53000000,  -5
 345,1998,0.002224,0,3172.92000000,1421.69000000,  -6
 346,1998,0.000541,0,2548.24000000,511.14000000, -66
 349,1998,0.000373,0,10067.70000000,9034.36000000,  10
 350,1998,0.004296,0,28742.50000000,10733.70000000,  10
 352,1998,0.000267,0,3685.03000000,1067.14000000,  10
 355,1998,0.001951,0,5044.32000000,4150.00000000,   8
 359,1998,0.000483,0,1023.71000000,632.12000000,   7
 360,1998,0.005051,0,11882.30000000,8314.57000000,   8
 365,1998,0.049232,1,42938.80000000,71389.40000000,   4
 366,1998,0.000221,0,4787.35000000,3244.10000000,   6
 367,1998,0.000342,0,3191.44000000,1811.27000000,   8
 368,1998,0.000500,0,5793.78000000,3710.78000000,  10
 369,1998,0.014600,0,14675.50000000,12637.00000000,   7
 370,1998,0.002277,0,8530.29000000,7069.73000000,  -7
 371,1998,0.000695,0,902.39000000,220.52000000,   5
 372,1998,0.000481,0,1230.78000000,330.80000000,   5
 373,1998,0.001201,0,1076.50000000,607.05000000,  -7
 375,1998,0.002313,0,31298.60000000,42104.00000000,  10
 380,1998,0.004223,0,68238.40000000,84717.20000000,  10
 385,1998,0.001904,0,35623.10000000,39534.60000000,  10
 390,1998,0.001642,0,45900.40000000,47904.70000000,  10
 395,1998,0.000042,0,2463.12000000,1979.56000000, -99
 402,1998,0.000020,0,230.22000000,10.35000000, -99
 403,1998,0.000012,0,48.45000000,16.13000000, -99
 404,1998,0.000106,0,93.51000000,76.39000000, -77
 411,1998,0.000045,0,275.23000000,410.60000000,  -5
 420,1998,0.000047,0,327.77000000,29.32000000,  -5
 432,1998,0.000492,0,1222.07000000,294.60000000,   6
 433,1998,0.000628,0,1536.84000000,823.88000000,  -1
 434,1998,0.000359,0,639.52000000,232.40000000,   6
 435,1998,0.000255,0,586.39000000,500.10000000,  -6
 436,1998,0.000442,0,362.60000000,206.14000000,  -6
 437,1998,0.000955,0,3279.39000000,4692.09000000,  -6
 438,1998,0.000412,0,621.88000000,625.25000000,  -1
 439,1998,0.000538,0,778.15000000,241.88000000,  -4
 450,1998,0.000179,0,5980.36000000,912.30000000,   0
 451,1998,0.000243,0,196.56000000,6.55000000, -77
 452,1998,0.001042,0,3421.85000000,1756.06000000,   2
 461,1998,0.000293,0,429.59000000,252.63000000,  -2
 471,1998,0.000873,0,1494.67000000,1671.03000000,  -4
 475,1998,0.006908,0,7615.67000000,11346.40000000, -88
 481,1998,0.000178,0,1094.56000000,2498.95000000,  -4
 482,1998,0.000214,0,161.52000000,231.22000000,   5
 483,1998,0.000576,0,179.02000000,120.69000000,  -2
 484,1998,0.000348,0,1119.32000000,1566.94000000,  -6
 490,1998,0.003105,0,876.15000000,1028.98000000, -77
 500,1998,0.001207,0,859.46000000,410.67000000,  -4
 501,1998,0.001567,0,3300.94000000,1912.92000000,  -2
 510,1998,0.001794,0,1571.34000000,588.42000000,  -1
 516,1998,0.000520,0,156.95000000,63.95000000,  -1
 517,1998,0.000570,0,277.54000000,108.23000000,  -6
 520,1998,0.000471,0,257.20000000,126.77000000, -77
 522,1998,0.000120,0,565.21000000,125.19000000,  -6
 530,1998,0.003997,0,1459.68000000,604.72000000,   1
 531,1998,0.000984,0,-9.00000000,-9.00000000,  -6
 540,1998,0.001641,0,2230.81000000,3477.24000000,  -3
 541,1998,0.001006,0,817.40000000,244.70000000,   6
 551,1998,0.000787,0,1087.47000000,1020.93000000,   1
 552,1998,0.001033,0,2621.16000000,1730.99000000,  -6
 553,1998,0.000475,0,562.22000000,478.09000000,   6
 560,1998,0.006790,0,29385.80000000,26891.50000000,   9
 565,1998,0.000109,0,-9.00000000,-9.00000000,   6
 570,1998,0.000104,0,-9.00000000,-9.00000000, -77
 571,1998,0.000196,0,-9.00000000,-9.00000000,   9
 572,1998,0.000064,0,-9.00000000,-9.00000000,  -9
 580,1998,0.000706,0,505.19000000,234.09000000,   7
 581,1998,0.000028,0,47.80000000,4.03000000,   4
 590,1998,0.000083,0,2184.44000000,1704.13000000,  10
 591,1998,0.000005,0,383.03000000,90.32000000, -99
 600,1998,0.003826,0,8427.17000000,4634.22000000,  -6
 615,1998,0.004983,0,9403.62000000,10025.30000000,  -3
 616,1998,0.000839,0,8402.38000000,5742.18000000,  -3
 620,1998,0.001885,0,5599.69000000,6032.39000000,  -7
 625,1998,0.002315,0,1604.87000000,541.63000000,  -7
 630,1998,0.012163,0,14323.00000000,13118.00000000,   3
 640,1998,0.016803,0,45932.50000000,27183.70000000,   7
 645,1998,0.006025,0,1852.83000000,5096.74000000,  -9
 651,1998,0.008901,0,16478.70000000,3194.62000000,  -6
 652,1998,0.004078,0,3895.32000000,2890.20000000,  -9
 660,1998,0.000760,0,7059.83000000,718.83000000, -66
 663,1998,0.001452,0,3794.21000000,1234.91000000,  -2
 666,1998,0.004086,0,27446.80000000,23412.60000000,   9
 670,1998,0.009688,0,30012.00000000,38726.70000000, -10
 679,1998,0.001372,0,2167.14000000,1496.96000000,  -2
 690,1998,0.001737,0,8617.01000000,10234.70000000,  -7
 692,1998,0.000439,0,3469.66000000,6449.66000000,  -9
 694,1998,0.000816,0,3408.57000000,4869.55000000, -10
 696,1998,0.002227,0,24728.00000000,25812.50000000,  -8
 698,1998,0.000908,0,5681.52000000,5375.33000000,  -9
 700,1998,0.001196,0,462.49000000,151.18000000,  -7
 701,1998,0.000511,0,1007.30000000,593.50000000,  -9
 702,1998,0.000363,0,710.99000000,596.57000000,  -1
 703,1998,0.000347,0,841.10000000,508.84000000,  -3
 704,1998,0.002311,0,2930.93000000,2310.32000000,  -9
 705,1998,0.002535,0,4373.59000000,5510.75000000,  -4
 710,1998,0.147196,1,140385.00000000,183746.00000000,  -7
 712,1998,0.000318,0,503.28000000,345.14000000,  10
 713,1998,0.011439,0,110582.00000000,104665.00000000,   9
 731,1998,0.009853,0,1170.61000000,880.69000000,  -9
 732,1998,0.025107,0,93371.50000000,132780.00000000,   8
 740,1998,0.053333,1,280867.00000000,388040.00000000,  10
 750,1998,0.066185,0,42162.10000000,33665.20000000,   9
 760,1998,0.000134,0,-9.00000000,-9.00000000,  -8
 770,1998,0.013193,0,9308.16000000,8439.31000000,   7
 771,1998,0.006216,0,7370.23000000,3821.91000000,   6
 775,1998,0.005056,0,2358.47000000,1138.60000000,  -7
 780,1998,0.001793,0,6263.36000000,4819.87000000,   5
 781,1998,0.000016,0,353.97000000,74.63000000, -99
 790,1998,0.001056,0,1433.50000000,443.60000000,   5
 800,1998,0.007026,0,43702.70000000,55391.50000000,   9
 811,1998,0.001210,0,1128.86000000,933.50000000,   2
 812,1998,0.000604,0,644.57000000,370.80000000,  -7
 816,1998,0.008655,0,11309.80000000,9306.98000000,  -7
 820,1998,0.003208,0,58337.70000000,73470.50000000,   3
 830,1998,0.003631,0,101612.00000000,109915.00000000,  -2
 835,1998,0.000157,0,2333.97000000,1979.93000000, -99
 840,1998,0.005900,0,29531.20000000,29504.70000000,   8
 850,1998,0.014595,0,27349.30000000,48850.90000000,  -5
 900,1998,0.007730,0,66851.60000000,56006.10000000,  10
 910,1998,0.000221,0,1344.57000000,2359.25000000,  10
 920,1998,0.000865,0,12571.30000000,11489.20000000,  10
 935,1998,0.000005,0,141.61000000,79.63000000, -99
 940,1998,0.000013,0,153.29000000,196.00000000,   8
 950,1998,0.000082,0,800.99000000,635.49000000,   5
 983,1998,0.000002,0,-9.00000000,-9.00000000, -99
 986,1998,0.000001,0,-9.00000000,-9.00000000, -99
 987,1998,0.000003,0,-9.00000000,-9.00000000, -99
 990,1998,0.000005,0,146.46000000,73.97000000, -99
   2,1999,0.142888,1,1048480.00000000,690778.00000000,  10
  20,1999,0.011898,0,235593.00000000,237338.00000000,  10
  31,1999,0.000042,0,3206.89000000,770.69000000, -99
  40,1999,0.001388,0,2894.36000000,1438.05000000,  -7
  41,1999,0.000393,0,1158.26000000,317.18000000, -88
  42,1999,0.000840,0,8844.03000000,5136.71000000,   8
  51,1999,0.000184,0,2952.33000000,1245.34000000,   9
  52,1999,0.000398,0,2742.99000000,2804.82000000,  10
  53,1999,0.000011,0,1108.16000000,263.81000000, -99
  54,1999,0.000002,0,140.23000000,54.67000000, -99
  55,1999,0.000003,0,204.89000000,69.40000000, -99
  56,1999,0.000004,0,354.55000000,55.64000000, -99
  57,1999,0.000003,0,200.76000000,49.40000000, -99
  58,1999,0.000003,0,-9.00000000,-9.00000000, -99
  60,1999,0.000002,0,153.54000000,28.13000000, -99
  70,1999,0.013930,0,156172.00000000,136391.00000000,   6
  80,1999,0.000019,0,366.81000000,166.38000000, -99
  90,1999,0.000746,0,5632.58000000,3937.06000000,   8
  91,1999,0.000421,0,4461.41000000,3690.85000000,   7
  92,1999,0.000560,0,3140.02000000,1176.64000000,   7
  93,1999,0.000366,0,1861.70000000,545.20000000,   8
  94,1999,0.000286,0,6354.60000000,6662.36000000,  10
  95,1999,0.000315,0,3492.53000000,709.81000000,   9
 100,1999,0.005094,0,10659.50000000,11623.70000000,   7
 101,1999,0.004710,0,13213.00000000,20823.00000000,   7
 110,1999,0.000056,0,638.38000000,611.74000000,   6
 115,1999,0.000055,0,501.48000000,586.63000000, -99
 130,1999,0.001516,0,3391.74000000,5001.68000000,   9
 135,1999,0.003153,0,7323.23000000,6019.42000000,   1
 140,1999,0.026020,0,54781.90000000,48313.30000000,   8
 145,1999,0.000941,0,2107.01000000,1405.36000000,   9
 150,1999,0.000501,0,2886.63000000,1014.41000000,   7
 155,1999,0.003023,0,16059.30000000,17375.80000000,   8
 160,1999,0.005776,0,25517.80000000,22884.30000000,   8
 165,1999,0.000506,0,3578.85000000,2237.38000000,  10
 200,1999,0.022539,1,321079.00000000,269485.00000000,  10
 205,1999,0.000607,0,47532.80000000,71605.20000000,  10
 210,1999,0.006576,0,207941.00000000,220141.00000000,  10
 211,1999,0.005559,0,157842.00000000,174550.00000000,  10
 212,1999,0.000612,0,11193.20000000,8176.58000000, -99
 220,1999,0.022812,1,313489.00000000,323841.00000000,   9
 221,1999,0.000004,0,-9.00000000,-9.00000000, -99
 223,1999,0.000002,0,-9.00000000,-9.00000000, -99
 225,1999,0.001648,0,79840.80000000,80249.40000000,  10
 230,1999,0.011116,0,135067.00000000,103659.00000000,  10
 232,1999,0.000003,0,-9.00000000,-9.00000000, -99
 235,1999,0.002258,0,39917.40000000,24541.00000000,  10
 255,1999,0.029901,1,464280.00000000,535506.00000000,  10
 290,1999,0.007917,0,45911.30000000,27407.80000000,   9
 305,1999,0.002704,0,71258.20000000,65948.70000000,  10
 310,1999,0.001957,0,27893.90000000,24848.90000000,  10
 316,1999,0.002915,0,31148.30000000,26238.30000000,  10
 317,1999,0.001708,0,12453.40000000,10233.50000000,   9
 325,1999,0.020467,0,220201.00000000,235032.00000000,  10
 331,1999,0.000003,0,-9.00000000,-9.00000000, -99
 338,1999,0.000033,0,2845.83000000,1983.84000000, -99
 339,1999,0.000304,0,899.10000000,275.35000000,   5
 343,1999,0.000284,0,1796.45000000,1191.97000000,   6
 344,1999,0.000950,0,7724.49000000,4226.07000000, -88
 345,1999,0.001963,0,2371.56000000,815.12000000,  -6
 346,1999,0.000536,0,2627.23000000,599.23000000, -66
 349,1999,0.000361,0,9889.02000000,8504.82000000,  10
 350,1999,0.004062,0,28016.80000000,10477.30000000,  10
 352,1999,0.000249,0,3617.83000000,1000.29000000,  10
 355,1999,0.001777,0,5220.00000000,3755.12000000,   8
 359,1999,0.000475,0,586.37000000,463.43000000,   7
 360,1999,0.004096,0,10600.50000000,8508.98000000,   8
 365,1999,0.049467,1,30285.70000000,72453.40000000,   4
 366,1999,0.000217,0,4109.85000000,3017.47000000,   6
 367,1999,0.000336,0,2946.25000000,1723.18000000,   8
 368,1999,0.000458,0,4834.58000000,3003.84000000,  10
 369,1999,0.014838,0,11844.30000000,11582.50000000,   7
 370,1999,0.002452,0,6673.74000000,5916.08000000,  -7
 371,1999,0.000676,0,842.74000000,231.67000000,   5
 372,1999,0.000440,0,859.41000000,361.04000000,   5
 373,1999,0.001218,0,1035.66000000,929.23000000,  -7
 375,1999,0.002455,0,32414.10000000,42361.80000000,  10
 380,1999,0.004023,0,62695.10000000,84791.80000000,  10
 385,1999,0.001711,0,33327.70000000,44695.20000000,  10
 390,1999,0.001540,0,44610.10000000,49354.90000000,  10
 395,1999,0.000044,0,2517.28000000,2002.47000000, -99
 402,1999,0.000021,0,262.08000000,11.39000000, -99
 403,1999,0.000012,0,53.18000000,12.43000000, -99
 404,1999,0.000106,0,89.95000000,57.24000000, -88
 411,1999,0.000047,0,426.60000000,625.82000000,  -5
 420,1999,0.000048,0,193.67000000,8.20000000,  -5
 432,1999,0.000495,0,1254.43000000,251.45000000,   6
 433,1999,0.000621,0,1607.51000000,817.15000000,  -1
 434,1999,0.000339,0,843.23000000,207.12000000,   6
 435,1999,0.000254,0,603.49000000,525.26000000,  -6
 436,1999,0.000447,0,315.33000000,178.69000000,   4
 437,1999,0.000952,0,3046.88000000,4209.44000000, -88
 438,1999,0.000417,0,558.14000000,490.61000000,  -1
 439,1999,0.000531,0,601.89000000,179.30000000,  -4
 450,1999,0.000192,0,3596.79000000,564.96000000,   0
 451,1999,0.000234,0,199.14000000,6.26000000, -77
 452,1999,0.001057,0,3251.19000000,1754.21000000,   2
 461,1999,0.000288,0,341.67000000,237.26000000,  -2
 471,1999,0.000876,0,1317.57000000,1600.61000000,  -4
 475,1999,0.006966,0,7696.33000000,13226.90000000,   4
 481,1999,0.000178,0,1564.28000000,3362.62000000,  -4
 482,1999,0.000204,0,153.78000000,223.21000000,   5
 483,1999,0.000574,0,139.10000000,98.12000000,  -2
 484,1999,0.000346,0,757.67000000,1716.30000000,  -6
 490,1999,0.003178,0,647.55000000,1095.70000000, -77
 500,1999,0.001207,0,816.87000000,384.59000000,  -4
 501,1999,0.001445,0,3104.49000000,2025.29000000,  -2
 510,1999,0.001814,0,1660.34000000,621.53000000,  -1
 516,1999,0.000550,0,117.66000000,54.96000000,  -1
 517,1999,0.000584,0,269.05000000,78.57000000,  -6
 520,1999,0.000786,0,285.04000000,116.36000000, -77
 522,1999,0.000120,0,617.29000000,151.08000000,   2
 530,1999,0.004812,0,1673.61000000,474.73000000,   1
 531,1999,0.001871,0,-9.00000000,-9.00000000,  -6
 540,1999,0.001657,0,2239.31000000,4393.56000000,  -3
 541,1999,0.000972,0,1199.90000000,271.00000000,   6
 551,1999,0.000740,0,876.05000000,524.79000000,   1
 552,1999,0.001059,0,2126.70000000,1897.72000000,  -6
 553,1999,0.000457,0,635.25000000,482.32000000,   6
 560,1999,0.006909,0,26431.30000000,24643.00000000,   9
 565,1999,0.000114,0,-9.00000000,-9.00000000,   6
 570,1999,0.000104,0,-9.00000000,-9.00000000, -88
 571,1999,0.000195,0,-9.00000000,-9.00000000,   9
 572,1999,0.000063,0,-9.00000000,-9.00000000,  -9
 580,1999,0.000845,0,378.03000000,220.49000000,   7
 581,1999,0.000028,0,69.64000000,11.53000000,  -2
 590,1999,0.000080,0,2248.46000000,1554.84000000,  10
 591,1999,0.000005,0,433.54000000,108.11000000, -99
 600,1999,0.003853,0,11940.80000000,8184.10000000,  -6
 615,1999,0.005225,0,9172.86000000,12740.00000000,  -3
 616,1999,0.000844,0,10194.50000000,7266.62000000,  -3
 620,1999,0.001972,0,4253.31000000,7961.39000000,  -7
 625,1999,0.002329,0,1577.09000000,705.57000000,  -7
 630,1999,0.012310,0,12683.00000000,21030.00000000,   3
 640,1999,0.016696,0,40671.30000000,26585.30000000,   7
 645,1999,0.005996,0,2110.30000000,9687.90000000,  -9
 651,1999,0.008819,0,15961.90000000,3535.39000000,  -6
 652,1999,0.004067,0,3831.61000000,3463.66000000,  -9
 660,1999,0.000751,0,6206.02000000,676.48000000, -66
 663,1999,0.001515,0,3665.35000000,1236.32000000,  -2
 666,1999,0.003961,0,31095.10000000,25792.50000000,  10
 670,1999,0.009861,0,28030.80000000,48881.60000000, -10
 679,1999,0.001389,0,2007.74000000,2439.18000000,  -2
 690,1999,0.001669,0,7615.62000000,12729.20000000,  -7
 692,1999,0.000448,0,3428.92000000,6547.52000000,  -9
 694,1999,0.000842,0,2499.56000000,6220.73000000, -10
 696,1999,0.002204,0,35746.30000000,28098.80000000,  -8
 698,1999,0.000852,0,4674.33000000,7094.30000000,  -9
 700,1999,0.004085,0,490.31000000,122.75000000,  -7
 701,1999,0.000546,0,1478.30000000,1187.06000000,  -9
 702,1999,0.000360,0,663.02000000,688.68000000,  -1
 703,1999,0.000343,0,610.50000000,454.00000000,  -3
 704,1999,0.002389,0,2481.21000000,1962.72000000,  -9
 705,1999,0.002749,0,3686.50000000,5598.00000000,  -4
 710,1999,0.150672,1,167742.43000000,197118.79000000,  -7
 712,1999,0.000317,0,512.75000000,358.29000000,  10
 713,1999,0.011102,0,121591.00000000,110690.00000000,   9
 731,1999,0.009815,0,1223.86000000,784.09000000,  -9
 732,1999,0.025486,0,119741.00000000,143881.00000000,   8
 740,1999,0.052918,1,310774.00000000,419456.00000000,  10
 750,1999,0.066737,0,47900.50000000,35921.60000000,   9
 760,1999,0.000135,0,-9.00000000,-9.00000000,  -8
 770,1999,0.013104,0,10297.70000000,8443.74000000,  -6
 771,1999,0.006278,0,8352.44000000,4520.11000000,   6
 775,1999,0.005175,0,2527.69000000,1393.30000000,  -7
 780,1999,0.001665,0,6255.22000000,4621.83000000,   5
 781,1999,0.000016,0,402.16000000,63.95000000, -99
 790,1999,0.001071,0,1199.61000000,575.63000000,   6
 800,1999,0.007221,0,50350.10000000,58491.90000000,   9
 811,1999,0.001128,0,1242.97000000,1040.06000000,   2
 812,1999,0.000602,0,808.88000000,462.53000000,  -7
 816,1999,0.007414,0,11742.10000000,11541.40000000,  -7
 820,1999,0.003501,0,65501.50000000,84550.80000000,   3
 830,1999,0.003286,0,111074.00000000,114754.00000000,  -2
 835,1999,0.000152,0,1327.85000000,2551.77000000, -99
 840,1999,0.005979,0,30753.00000000,35486.60000000,   8
 850,1999,0.014624,0,24003.30000000,48661.00000000,   6
 900,1999,0.007363,0,71931.90000000,56244.00000000,  10
 910,1999,0.000212,0,1261.24000000,2791.16000000,  10
 920,1999,0.000855,0,14373.00000000,12258.90000000,  10
 935,1999,0.000005,0,195.56000000,90.82000000, -99
 940,1999,0.000013,0,178.02000000,166.27000000,   8
 946,1999,0.000003,0,-9.00000000,-9.00000000, -99
 950,1999,0.000083,0,991.22000000,715.72000000,   6
 955,1999,0.000004,0,72.83000000,12.50000000, -99
 970,1999,0.000000,0,-9.00000000,-9.00000000, -99
 983,1999,0.000002,0,-9.00000000,-9.00000000, -99
 986,1999,0.000001,0,-9.00000000,-9.00000000, -99
 987,1999,0.000003,0,-9.00000000,-9.00000000, -99
 990,1999,0.000005,0,161.64000000,64.79000000, -99
   2,2000,0.142951,1,1238240.00000000,772124.00000000,  10
  20,2000,0.011820,0,262776.00000000,275184.00000000,  10
  31,2000,0.000042,0,3930.77000000,875.07000000, -99
  40,2000,0.001443,0,3810.28000000,1566.94000000,  -7
  41,2000,0.000473,0,736.65000000,324.42000000,  -2
  42,2000,0.000806,0,10426.40000000,5736.67000000,   8
  51,2000,0.000193,0,3307.21000000,1301.23000000,   9
  52,2000,0.000407,0,2352.87000000,3040.94000000,  10
  53,2000,0.000019,0,1156.12000000,273.03000000, -99
  54,2000,0.000002,0,147.28000000,54.08000000, -99
  55,2000,0.000003,0,245.64000000,77.19000000, -99
  56,2000,0.000004,0,349.99000000,45.16000000, -99
  57,2000,0.000003,0,161.67000000,50.59000000, -99
  58,2000,0.000003,0,-9.00000000,-9.00000000, -99
  60,2000,0.000002,0,195.98000000,32.71000000, -99
  70,2000,0.013309,0,194749.00000000,166199.00000000,   8
  80,2000,0.000019,0,442.58000000,184.04000000, -99
  90,2000,0.000812,0,5171.24000000,2698.90000000,   8
  91,2000,0.000421,0,2852.86000000,1403.45000000,   7
  92,2000,0.000577,0,4947.57000000,2941.31000000,   7
  93,2000,0.000396,0,1805.47000000,642.82000000,   8
  94,2000,0.000259,0,6388.55000000,5849.73000000,  10
  95,2000,0.000253,0,3405.45000000,778.90000000,   9
 100,2000,0.005260,0,11320.20000000,13164.20000000,   7
 101,2000,0.004513,0,17245.90000000,33358.20000000,   7
 110,2000,0.000056,0,650.97000000,597.13000000,   6
 115,2000,0.000058,0,479.63000000,498.73000000, -99
 130,2000,0.001527,0,3930.20000000,5787.51000000,   6
 135,2000,0.003149,0,8039.50000000,6871.80000000, -88
 140,2000,0.025197,0,61874.70000000,59642.90000000,   8
 145,2000,0.000941,0,2023.04000000,1475.01000000,   9
 150,2000,0.000524,0,2255.42000000,869.36000000,   7
 155,2000,0.003150,0,18534.80000000,19295.90000000,   9
 160,2000,0.005619,0,25280.50000000,26341.00000000,   8
 165,2000,0.000514,0,3465.81000000,2294.99000000,  10
 200,2000,0.022060,1,334971.00000000,282838.00000000,  10
 205,2000,0.000570,0,50642.30000000,76336.00000000,  10
 210,2000,0.006389,0,215716.00000000,229742.00000000,  10
 211,2000,0.005382,0,175125.00000000,186598.00000000,  10
 212,2000,0.000567,0,11385.80000000,8244.76000000, -99
 220,2000,0.020735,1,331839.00000000,323482.00000000,   9
 221,2000,0.000004,0,-9.00000000,-9.00000000, -99
 223,2000,0.000002,0,-9.00000000,-9.00000000, -99
 225,2000,0.001523,0,82542.80000000,80535.40000000,  10
 230,2000,0.010982,0,144679.00000000,108186.00000000,  10
 232,2000,0.000003,0,-9.00000000,-9.00000000, -99
 235,2000,0.001973,0,38224.00000000,23297.20000000,  10
 255,2000,0.028146,1,500279.00000000,548855.00000000,  10
 290,2000,0.008198,0,48940.10000000,31644.90000000,   9
 305,2000,0.002603,0,72117.00000000,67455.50000000,  10
 310,2000,0.001847,0,32187.10000000,28087.40000000,  10
 316,2000,0.002974,0,34808.30000000,28922.20000000,  10
 317,2000,0.001706,0,14054.20000000,11873.70000000,   9
 325,2000,0.018859,0,235280.00000000,236597.00000000,  10
 331,2000,0.000003,0,-9.00000000,-9.00000000, -99
 338,2000,0.000033,0,3399.84000000,2441.67000000, -99
 339,2000,0.000569,0,1083.88000000,259.77000000,   5
 343,2000,0.000306,0,2084.73000000,1318.99000000,   6
 344,2000,0.000908,0,7688.07000000,4070.71000000,   7
 345,2000,0.001987,0,3348.24000000,1036.35000000,   7
 346,2000,0.000504,0,2643.51000000,669.57000000, -66
 349,2000,0.000351,0,10089.50000000,8728.51000000,  10
 350,2000,0.003854,0,28323.50000000,10974.60000000,  10
 352,2000,0.000217,0,3710.48000000,917.40000000,  10
 355,2000,0.001819,0,6361.64000000,4759.91000000,   8
 359,2000,0.000489,0,776.50000000,471.77000000,   7
 360,2000,0.004393,0,13054.40000000,10366.50000000,   8
 365,2000,0.049524,1,33853.00000000,102999.00000000,   7
 366,2000,0.000199,0,5333.54000000,3830.53000000,   6
 367,2000,0.000326,0,3184.38000000,1865.48000000,   8
 368,2000,0.000472,0,5456.62000000,3810.00000000,  10
 369,2000,0.015447,0,13954.70000000,14578.60000000,   6
 370,2000,0.002770,0,8646.25000000,7331.59000000,  -7
 371,2000,0.000699,0,884.73000000,300.49000000,   5
 372,2000,0.000565,0,721.81000000,325.99000000,   5
 373,2000,0.001307,0,1172.28000000,1746.88000000,  -7
 375,2000,0.002309,0,34305.60000000,45867.10000000,  10
 380,2000,0.004269,0,72954.30000000,87867.40000000,  10
 385,2000,0.001573,0,31643.90000000,57592.00000000,  10
 390,2000,0.001408,0,45530.00000000,50756.20000000,  10
 395,2000,0.000052,0,2585.62000000,1896.44000000, -99
 402,2000,0.000020,0,237.49000000,10.89000000, -99
 403,2000,0.000006,0,39.75000000,17.63000000, -99
 404,2000,0.000106,0,105.51000000,111.79000000,   5
 411,2000,0.000046,0,314.34000000,1066.56000000,  -5
 420,2000,0.000046,0,334.30000000,45.65000000,  -5
 432,2000,0.000483,0,1285.70000000,234.43000000,   6
 433,2000,0.000591,0,1462.90000000,692.99000000,   8
 434,2000,0.000316,0,562.71000000,195.57000000,   6
 435,2000,0.000254,0,651.25000000,529.14000000,  -6
 436,2000,0.000444,0,773.81000000,195.74000000,   4
 437,2000,0.000888,0,2733.77000000,3849.50000000,   4
 438,2000,0.000396,0,532.76000000,617.39000000,  -1
 439,2000,0.000511,0,498.15000000,170.74000000,  -3
 450,2000,0.000275,0,5494.43000000,581.73000000,   0
 451,2000,0.000237,0,316.22000000,126.00000000, -77
 452,2000,0.000995,0,2871.11000000,1485.72000000,   2
 461,2000,0.000258,0,323.74000000,192.43000000,  -2
 471,2000,0.000773,0,1490.10000000,1832.38000000,  -4
 475,2000,0.006795,0,5824.23000000,27041.70000000,   4
 481,2000,0.000158,0,1395.37000000,3792.86000000,  -4
 482,2000,0.000197,0,120.53000000,226.03000000,   5
 483,2000,0.000570,0,139.38000000,86.05000000,  -2
 484,2000,0.000342,0,492.50000000,2153.88000000,  -6
 490,2000,0.003205,0,668.93000000,1133.26000000, -77
 500,2000,0.001201,0,958.15000000,401.64000000,  -4
 501,2000,0.001422,0,3253.04000000,1760.01000000,  -2
 510,2000,0.001811,0,1520.51000000,735.12000000,   2
 516,2000,0.000545,0,147.17000000,48.87000000,  -1
 517,2000,0.000817,0,250.63000000,98.93000000,  -4
 520,2000,0.000793,0,328.62000000,62.02000000, -77
 522,2000,0.000119,0,614.31000000,150.81000000,   2
 530,2000,0.005271,0,1226.22000000,439.27000000,   1
 531,2000,0.001731,0,-9.00000000,-9.00000000,  -6
 540,2000,0.001922,0,2202.58000000,7359.76000000,  -3
 541,2000,0.000961,0,1046.31000000,364.28000000,   6
 551,2000,0.000702,0,1100.63000000,757.46000000,   1
 552,2000,0.001039,0,1841.94000000,3280.97000000,  -5
 553,2000,0.000456,0,562.47000000,380.49000000,   6
 560,2000,0.006813,0,29354.50000000,30429.30000000,   9
 565,2000,0.000158,0,-9.00000000,-9.00000000,   6
 570,2000,0.000103,0,-9.00000000,-9.00000000, -88
 571,2000,0.000207,0,-9.00000000,-9.00000000,   9
 572,2000,0.000095,0,-9.00000000,-9.00000000,  -9
 580,2000,0.000838,0,733.97000000,806.29000000,   7
 581,2000,0.000029,0,69.71000000,15.52000000,  -1
 590,2000,0.000067,0,2088.16000000,1488.22000000,  10
 591,2000,0.000004,0,337.85000000,123.63000000, -99
 600,2000,0.003807,0,11531.20000000,7418.31000000,  -6
 615,2000,0.005311,0,9026.89000000,21871.20000000,  -3
 616,2000,0.000841,0,8600.96000000,5995.81000000,  -3
 620,2000,0.001861,0,4017.91000000,12716.10000000,  -7
 625,2000,0.002370,0,1452.92000000,1621.11000000,  -7
 630,2000,0.012411,0,14346.90000000,26908.40000000,   3
 640,2000,0.015004,0,54502.70000000,27769.10000000,   7
 645,2000,0.006011,0,3414.47000000,14916.10000000,  -9
